1.01,5,{'TP': 203, 'FP': 2628, 'FN': 87},0.7,0.07170611091487107,0.1300865107337392
1.01,10,{'TP': 148, 'FP': 1811, 'FN': 142},0.5103448275862069,0.07554874936191934,0.13161405068919518
1.01,15,{'TP': 117, 'FP': 1408, 'FN': 173},0.40344827586206894,0.07672131147540984,0.12892561983471074
1.01,20,{'TP': 107, 'FP': 1185, 'FN': 183},0.3689655172413793,0.08281733746130031,0.13527180783817952
1.03,5,{'TP': 187, 'FP': 1482, 'FN': 103},0.6448275862068965,0.11204313960455363,0.19091373149566107
1.03,10,{'TP': 122, 'FP': 925, 'FN': 168},0.4206896551724138,0.11652340019102196,0.18249813014210917
1.03,15,{'TP': 92, 'FP': 671, 'FN': 198},0.31724137931034485,0.12057667103538663,0.17473884140550805
1.03,20,{'TP': 73, 'FP': 516, 'FN': 217},0.2517241379310345,0.12393887945670629,0.16609783845278725
1.05,5,{'TP': 123, 'FP': 1026, 'FN': 167},0.4241379310344828,0.10704960835509138,0.17095205003474634
1.05,10,{'TP': 83, 'FP': 532, 'FN': 207},0.28620689655172415,0.13495934959349593,0.18342541436464088
1.05,15,{'TP': 61, 'FP': 343, 'FN': 229},0.2103448275862069,0.15099009900990099,0.17579250720461093
1.05,20,{'TP': 42, 'FP': 257, 'FN': 248},0.14482758620689656,0.14046822742474915,0.14261460101867574
